ID	Type	Seed	Pokemon	Ability	Nature	Gender	HP	ATK	DEF	SPA	SPD	SPE	TeraType	IVCount	Stars	Mark
TM676S	Black	B31C33FC	Quagsire	Unaware (H)	Jolly	♂	31	31	31	31	4	31	Bug	5	6	Teeny
TM677S	Black	BA8933E2	Quagsire	Unaware (H)	Bashful	♂	25	31	31	31	31	31	Electric	5	6	Teeny
TM678S	Black	C3BDB181	Quagsire	Unaware (H)	Jolly	♂	31	31	31	31	31	11	Steel	5	6	Teeny
TM679S	Black	EBAC73DF	Quagsire	Unaware (H)	Modest	♂	31	31	30	31	31	31	Fairy	5	6	Teeny
TM680S	Black	17C72F67	Shiftry	Pickpocket (H)	Naughty	♂	31	31	31	31	30	31	Flying	5	6	Teeny
TM681S	Black	6386C9C8	Shiftry	Pickpocket (H)	Lax	♀	31	31	31	31	0	31	Poison	5	6	Jumbo
TM682S	Black	6DEF19B2	Shiftry	Pickpocket (H)	Careful	♀	31	31	31	31	17	31	Psychic	5	6	Jumbo
TM683S	Black	82B34FDF	Shiftry	Pickpocket (H)	Hardy	♀	31	31	31	31	31	14	Dragon	5	6	Jumbo
TM684S	Black	AA8869DB	Shiftry	Pickpocket (H)	Impish	♂	31	31	31	1	31	31	Fairy	5	6	Teeny
TM685S	Black	1F65F0B7	Sinistcha-Masterpiece	Heatproof (H)	Jolly	-	31	18	31	31	31	31	Water	5	6	Teeny
TM686S	Black	31869139	Sinistcha-Masterpiece	Heatproof (H)	Quiet	-	31	31	31	31	31	1	Ground	5	6	Jumbo
TM687S	Black	65A2AF4D	Sinistcha-Masterpiece	Heatproof (H)	Naughty	-	31	31	31	29	31	31	Steel	5	6	Jumbo
TM688S	Black	9F7780C6	Sinistcha-Masterpiece	Heatproof (H)	Lax	-	31	15	31	31	31	31	Fighting	5	6	Teeny
TM689S	Black	DA17C0C8	Sinistcha-Masterpiece	Heatproof (H)	Modest	-	15	31	31	31	31	31	Poison	5	6	Teeny
TM690S	Black	F97000BD	Sinistcha-Masterpiece	Heatproof (H)	Relaxed	-	31	31	31	31	31	21	Fighting	5	6	Jumbo
TM691S	Black	1781AEBD	Sinistcha-Unremarkable	Heatproof (H)	Naive	-	31	31	31	31	31	31	Electric	6	6	Jumbo
TM692S	Black	5119EEA3	Sinistcha-Unremarkable	Heatproof (H)	Jolly	-	31	3	31	31	31	31	Bug	5	6	Jumbo
TM693S	Black	5427EEAB	Sinistcha-Unremarkable	Heatproof (H)	Brave	-	3	31	31	31	31	31	Bug	5	6	Teeny
TM694S	Black	7C68EED2	Sinistcha-Unremarkable	Heatproof (H)	Calm	-	31	17	31	31	31	31	Psychic	5	6	Teeny
TM695S	Black	90511033	Sinistcha-Unremarkable	Heatproof (H)	Relaxed	-	31	31	27	31	31	31	Ice	5	6	Jumbo
TM696S	Black	91B3AE94	Sinistcha-Unremarkable	Heatproof (H)	Lonely	-	31	23	31	31	31	31	Dragon	5	6	Teeny
TM697S	Black	C980D030	Sinistcha-Unremarkable	Heatproof (H)	Sassy	-	31	31	31	28	31	31	Grass	5	6	Teeny
TM698S	Black	CF14D035	Sinistcha-Unremarkable	Heatproof (H)	Lax	-	31	31	31	31	31	9	Dark	5	6	Teeny
TM699S	Black	E2217ECF	Sinistcha-Unremarkable	Heatproof (H)	Quirky	-	31	31	2	31	31	31	Water	5	6	Jumbo
TM6100S	Black	427FC7CE	Snorlax	Gluttony (H)	Jolly	♂	31	31	25	31	31	31	Fire	5	6	Teeny
TM6101S	Black	85155404	Snorlax	Gluttony (H)	Bashful	♂	31	31	31	31	31	15	Fighting	5	6	Jumbo
TM6102S	Black	AC7CF7A5	Snorlax	Gluttony (H)	Timid	♂	10	31	31	31	31	31	Normal	5	6	Jumbo
TM6103S	Black	AE57C7C0	Snorlax	Gluttony (H)	Calm	♂	31	31	31	31	23	31	Electric	5	6	Teeny
TM6104S	Black	B604E7CB	Snorlax	Gluttony (H)	Careful	♂	31	31	31	13	31	31	Bug	5	6	Teeny
TM6105S	Black	C173F7B9	Snorlax	Gluttony (H)	Modest	♂	31	3	31	31	31	31	Fairy	5	6	Teeny
TM6106S	Black	EF29E794	Snorlax	Gluttony (H)	Adamant	♂	19	31	31	31	31	31	Dragon	5	6	Teeny
TM6107S	Black	F6FA779D	Snorlax	Gluttony (H)	Rash	♂	31	14	31	31	31	31	Normal	5	6	Teeny
TM6108S	Black	39A74D60	Trevenant	Harvest (H)	Naughty	♀	31	31	31	31	31	7	Electric	5	6	Teeny
TM6109S	Black	7CA2DD14	Trevenant	Harvest (H)	Impish	♂	31	31	31	31	31	12	Dragon	5	6	Jumbo
TM6110S	Black	93EC8D03	Trevenant	Harvest (H)	Bashful	♂	31	26	31	31	31	31	Ice	5	6	Jumbo
TM6111S	Black	C7B242FD	Trevenant	Harvest (H)	Relaxed	♀	31	6	31	31	31	31	Flying	5	6	Jumbo
TM6112S	Black	CF8BA49A	Trevenant	Harvest (H)	Naive	♀	31	31	31	31	31	2	Steel	5	6	Teeny
TM6113S	Black	D2B8A2A9	Trevenant	Harvest (H)	Careful	♂	31	20	31	31	31	31	Ground	5	6	Teeny
TM6114S	Black	F624D2E2	Trevenant	Harvest (H)	Naive	♀	31	31	31	31	7	31	Poison	5	6	Teeny
TM6115S	Black	F7FD0284	Trevenant	Harvest (H)	Careful	♂	31	31	28	31	31	31	Fire	5	6	Teeny
TM6116S	Black	588D5804	Yanmega	Frisk (H)	Lonely	♂	31	31	26	31	31	31	Ice	5	6	Jumbo
TM6117S	Black	8E2E584C	Yanmega	Frisk (H)	Mild	♀	31	31	31	31	31	11	Ghost	5	6	Teeny
TM6118S	Black	D61EA83B	Yanmega	Frisk (H)	Sassy	♀	31	4	31	31	31	31	Dark	5	6	Teeny
TM6119S	Black	F74E183A	Yanmega	Frisk (H)	Rash	♂	31	31	31	31	31	11	Water	5	6	Teeny
